a1,a2,a3,a4,a5,a6,a7,n1,n2,t_half_Lead,v_max_Lead,t_half_Lagg,v_max_Lagg,LeadRecruitError,LaggRecruitError,CytoError,LeadRecoveryError,LaggRecoveryError,mmh
0.4312398264,0.6053401382,1.246912052,0.5514695058,0.8600013976,0.03595009816,0.03966797183,1.155343453,1.146476161,18.91520035,1.342440095,12.88726426,1.229950597,0.08495012894,0.1154275468,0.2444794072,1.334479062,0.9299824291,3
0.4444527842,0.5690723636,1.228870032,1.152444948,0.5604924657,0.009689056975,0.009497656273,1.162022382,1.14549375,19.71829493,1.419175036,12.30316246,1.124582631,0.1811975814,0.2392062312,0.2112498615,1.093067,1.925501454,3
0.4227645059,0.5931839047,3.999767709,0.5099759843,0.2356519433,0.004159414204,0.002074003579,1.156769906,1.479359661,18.35971521,1.298110235,12.91875772,1.239224282,0.1846675802,0.1722424563,0.2358524804,1.526630347,0.9138642678,3
0.5186552771,0.5421375564,1.111192515,0.8461597949,1.354244764,0.007824298936,0.005205890581,1.111214667,1.153599018,15.63488029,1.326836904,15.31453057,1.326790589,0.3238470395,0.2874738951,0.3173226689,1.287037025,0.9272636743,3
0.4501908883,0.4276724713,1.035867549,0.4869477626,0.8181219182,0.02066574548,0.02086692514,1.133837527,1.192246484,16.8086445,1.258231429,19.4339861,1.373169866,0.2648339265,0.2980287054,0.1789233668,1.456186989,2.249059991,3
0.4798402281,0.6396007992,1.763964808,0.5637973232,0.6240097438,0.006970626778,0.005316719801,1.118967663,1.236641594,15.45478497,1.224873918,12.84656821,1.285807907,0.2743396497,0.2428615689,0.230999378,1.439202225,0.9569520868,3
0.6423464105,0.6948410062,0.9815573871,2.780972291,2.772567153,0.001821730295,0.0002122326021,1.061493108,1.033436844,11.94619341,1.185678905,10.13540726,1.109086161,0.2452129267,0.226527289,0.175701879,1.579977632,1.41006511,3
0.4106425735,0.6972610423,1.58356764,0.4362174209,0.4826758194,0.006161190842,0.005313714853,1.158353205,1.159550823,18.71189767,1.264383298,9.840413311,1.081668712,0.141382935,0.2998079287,0.2399023284,1.971718524,1.630757519,3
0.4553938617,0.6778189595,2.699497319,0.5410632709,0.3345224991,0.01101754011,0.01137100236,1.138703029,1.327140009,16.21110317,1.179220933,10.73643725,1.171809439,0.3151048811,0.2067779953,0.2831401831,1.930985885,1.111675624,3
0.4601217296,0.7291569661,1.185634642,0.5390368239,1.085387953,0.02215871119,0.02386835886,1.137544167,1.066217968,16.78548661,1.227899156,9.833170418,1.135305871,0.2999189853,0.2807691167,0.2579337122,1.659990025,1.254459712,3
0.4269280056,0.5019668623,0.7720970153,0.6839128345,2.75636924,0.01093322893,0.01053015074,1.164835194,1.053720353,19.19523236,1.337389003,14.75976578,1.212012522,0.08966301423,0.2014657354,0.1807595568,1.44136042,1.983444675,3
